매출 전자(수정) 세금계산서 목록조회,,,,,,,,,,,,,,,,,,,,,,,,대표 품목,,,,,,,,
작성일자,승인번호,발급일자,전송일자,공급자사업자등록번호,종사업장번호,상호,대표자명,주소,공급받는자사업자등록번호,종사업장번호,상호,대표자명,주소,합계금액,공급가액,세액,전자세금계산서분류,전자세금계산서종류,발급유형,비고,영수/청구 구분,공급자 이메일,공급받는자 이메일1,공급받는자 이메일2,품목일자,품목명,품목규격,품목수량,품목단가,품목공급가액,품목세액,품목비고
2026-03-13,20260313-41000061-hf3j9fco,2026-03-15,2026-03-15,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",124-81-99109,,(주)마이크로디지탈,김경남,"경기도 성남시 분당구 판교역로 225-15, 업무비동 6층(삼평동, 업무B동)","1,100,000","1,000,000","100,000",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,ebjeong@md-best.com,,2026-03-13,"Research plus 8ch, 30-300ul, Tip box 포함",,1,"1,000,000","1,000,000","100,000",
2026-03-12,20260312-41000061-qwq6d3vv,2026-04-08,2026-04-08,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",567-88-03231,,디에이치랩 주식회사,한아름,"경기도 안산시 단원구 산단로 325, 제에프-326호(신길동, 리드 스마트스퀘어 지식산업센터)","2,027,300","1,843,000","184,300",세금계산서,일반,ASP발급,,청구,newgenes@newgenesci.com,tax@dhlabs.co.kr,,2026-03-12,Sample flask 외 4건,,0,0,"1,843,000","184,300",
2026-03-10,20260310-41000061-bscvobtk,2026-03-18,2026-03-18,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",101-82-12009,,성균관대학교산학협력단,구자춘,"경기도 수원시 장안구 서부로 2066, 1층(천천동, 성균관대학교내)","2,200,000","2,000,000","200,000",세금계산서,일반,ASP발급,,청구,newgenes@newgenesci.com,huikwonkim@skku.edu,,2026-03-10,ExTransfection 100 ul kit (96 x 2 reactions),,1,"2,000,000","2,000,000","200,000",
2026-03-09,20260309-41000061-jd3e7cpj,2026-04-01,2026-04-01,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",641-87-00253,,오아텍(주),장균석,전라남도 장성군 진원면 원용산로 210,"3,291,750","2,992,500","299,250",세금계산서,일반,ASP발급,,청구,newgenes@newgenesci.com,oatech@oatech15.kr,,2026-03-09,Zeocin™ Selection Reagent,,1,"1,995,000","1,995,000","199,500",
2026-03-06,20260306-41000061-q7qijm44,2026-03-06,2026-03-06,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",119-86-34832,,주식회사 강스템바이오텍,나종천,"서울특별시 강남구 테헤란로 522, 9층(대치동, 홍우빌딩)","363,000","330,000","33,000",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,kangstem@hometax.go.kr,,2026-03-06,ExTransfection Tube,,1,"330,000","330,000","33,000",
2026-03-06,20260306-41000061-hge6oeb2,2026-03-11,2026-03-11,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",348-88-02776,,주식회사 팹타머,윤미용,"서울특별시 광진구 능동로 209, 1106A호(군자동, 세종대학교 충무관)","20,009,000","18,190,000","1,819,000",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,sea0095@faptamer.com,,2026-03-06,Bio rad Hard-Shell® 96-Well PCR Plates 외 10건,,0,0,"18,190,000","1,819,000",
2026-03-03,20260303-41000061-piu54cr4,2026-03-04,2026-03-04,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",643-87-03090,,(주)케이에스씨바이오,김선옥,"경기도 화성시 효행로 1051, 6층 605호(진안동, 메인프라자)","206,800","188,000","18,800",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,stchoi91@gmail.com,,2026-03-03,Cryo vial,1.8ml,1,"102,000","102,000","10,200",
2026-03-03,20260303-41000061-pis54ccp,2026-03-04,2026-03-04,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",643-87-03090,,(주)케이에스씨바이오,김선옥,"경기도 화성시 효행로 1051, 6층 605호(진안동, 메인프라자)","61,919","56,290","5,629",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,stchoi91@gmail.com,,2026-03-03,"Cell spreader, PP, 10per pack",,1,"43,790","43,790","4,379",
2026-02-27,20260227-41000061-8ls9cdbb,2026-02-27,2026-02-27,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",641-87-00253,,오아텍(주),장균석,전라남도 장성군 진원면 원용산로 210,"2,948,000","2,680,000","268,000",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,oatech@oatech15.kr,,2026-02-27,Bio rad Hard-Shell® 96-Well PCR Plates,,6,"400,000","2,400,000","240,000",
2026-02-13,20260213-41000061-75p7pqut,2026-02-27,2026-02-27,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",202-87-01983,,이뮤노디자이너스 주식회사,오성수,"서울특별시 강남구 테헤란로 322, 서관동 14층 1418, 1419호(역삼동, 한신인터밸리24빌딩)","85,800","78,000","7,800",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,ydheo@immunodesigners.com,,2026-02-13,"NuGen 50ml Centrifuge Tube, Sterile/box",,1,"78,000","78,000","7,800",
2026-02-12,20260212-41000061-o3r67q4e,2026-02-12,2026-02-12,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",567-88-03231,,디에이치랩 주식회사,한아름,"경기도 안산시 단원구 산단로 325, 제에프-326호(신길동, 리드 스마트스퀘어 지식산업센터)","2,860,000","2,600,000","260,000",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,tax@dhlabs.co.kr,,2026-02-12,Q5 High-Fidelity DNA Polymerase - 500 units,,1,"700,000","700,000","70,000",
2026-02-10,20260210-41000061-buu74q1u,2026-02-24,2026-02-24,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",567-88-03231,,디에이치랩 주식회사,한아름,"경기도 안산시 단원구 산단로 325, 제에프-326호(신길동, 리드 스마트스퀘어 지식산업센터)","2,579,544","2,345,040","234,504",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,tax@dhlabs.co.kr,,2026-02-10,Anti-NOX2gp91phox antibody,,1,"725,040","725,040","72,504",
2026-02-09,20260209-41000061-dwr8skoj,2026-02-09,2026-02-09,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",160-86-00927,,주식회사 다윈바이오텍,김용문,"경기도 하남시 조정대로 150, 607호(덕풍동, 아이테코)","42,515,000","38,650,000","3,865,000",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,bill@dawinbiotech.com,,2026-02-09,"[EXT-1000S] ExTransfection Starter Pack [Pipette, Station, 10ul, 100ul tips(192 rxn)] 외 2종",,1,"38,650,000","38,650,000","3,865,000",
2026-02-09,20260209-41000061-aefmers8,2026-02-19,2026-02-19,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",641-86-00839,,주식회사 엑소젠,조광호,"대전광역시 유성구 박산로 82, 2동 202호(구암동)","12,100,000","11,000,000","1,100,000",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,xogenebio@xogenebio.com,,2026-02-09,PURELAB FLEX 3,,1,"11,000,000","11,000,000","1,100,000",
2026-02-02,20260202-41000061-pw5tc1lw,2026-02-02,2026-02-02,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",462-18-01288,,이디랩서비스,임은지,"경긱도 의정부시 용민로 304, 504동 1802호(낙양동, 반도유보라아이비파크)","4,620,000","4,200,000","420,000",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,edlabs@naver.com,,2026-02-02,ExTransfection 10 ul kit (96 x 2 reactions),set,3,"1,400,000","4,200,000","420,000",
2026-02-02,20260202-41000061-7wnmfqat,2026-02-03,2026-02-03,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",160-86-00927,,주식회사 다윈바이오텍,김용문,"경기도 하남시 조정대로 150, 607호(덕풍동, 아이테코)","3,300,000","3,000,000","300,000",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,bill@dawinbiotech.com,,2026-02-02,ExTransfection 10 ul kit (96 x 2 reactions),,2,"1,500,000","3,000,000","300,000",
2026-02-02,20260202-41000061-43b96cvs,2026-02-27,2026-02-27,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",614-86-00496,,주식회사 더원바이오텍,김다미,"대전광역시 유성구 노은동로79번길 25, 502호(노은동, 더원빌딩)","654,225","594,750","59,475",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,dami@theonebt.co.kr,,2026-02-02,ExTransfection 10 ul kit (25 x 2 reactions),,1,"590,750","590,750","59,075",
2026-01-27,20260127-41000061-efvrgchw,2026-01-27,2026-01-27,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",303-86-00387,,주식회사 옵티젠,김영경,충청북도 청주시 흥덕구 동촌로28번길 16(지동동),"1,874,400","1,704,000","170,400",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,optigen77@gmail.com,,2026-01-27,ExTransfection 100 ul kit (96 x 2 reactions),,1,"1,700,000","1,700,000","170,000",
2026-01-27,20260127-41000061-82uc9tqq,2026-01-29,2026-01-29,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",158-81-02757,,주식회사 이스텍바이오,박승문,"전라북도 전주시 덕진구 백제대로 567, 108호(금암동, 전북대 학교농생명과학대학2호관)","2,970,000","2,700,000","270,000",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,smpark@yeastechbio.com,,2026-01-27,Sarstedt Filter Tip 1000u,,2,"200,000","400,000","40,000",
2026-01-27,20260127-41000061-82qc6bu9,2026-01-29,2026-01-29,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",402-82-15272,,전북대학교산학협력단,손정민,전북특별자치도 전주시 덕진구 백제대로 567(금암동),"-2,970,000","-2,700,000","-270,000",수정세금계산서,일반(수정),ASP발급,"당초 작성일자 (2026.01.27), 당초 승인번호 (20260127-41000061-68lq41fk)/계약의 해제",청구,newgwnes@newgenesci.com,tae2360@yeastechbio.com,,2026-01-27,Sarstedt Filter Tip 1000u,,-2,"200,000","-400,000","-40,000",
2026-01-27,20260127-41000061-68lq41fk,2026-01-28,2026-01-28,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",402-82-15272,,전북대학교산학협력단,손정민,전북특별자치도 전주시 덕진구 백제대로 567(금암동),"2,970,000","2,700,000","270,000",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,tae2360@yeastechbio.com,,2026-01-27,Sarstedt Filter Tip 1000u,,2,"200,000","400,000","40,000",
2026-01-26,20260126-41000061-qsh465mg,2026-01-28,2026-01-28,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",120-88-23213,,(주)베르티스,"한승만,노동영","경기도 과천시 과천대로7길 33, B동 301, 302호(갈현동, 디 테크 타워 과천)","442,200","402,000","40,200",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,yeji.kang@bertis.com,,2026-01-26,"NuGen AG Tip 10ul, Racked 외 5건",,0,0,"402,000","40,200",
2026-01-23,20260123-41000061-wam8n2g3,2026-01-23,2026-01-23,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",567-88-03231,,디에이치랩 주식회사,한아름,"경기도 안산시 단원구 산단로 325, 제에프-326호(신길동, 리드 스마트스퀘어 지식산업센터)","3,850,000","3,500,000","350,000",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,tax@dhlabs.co.kr,,2026-01-23,HanLab Agarose [HC1011-500G],,2,"400,000","800,000","80,000",
2026-01-23,20260123-41000061-r97373aw,2026-01-26,2026-01-26,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",830-81-01578,,주식회사 솔리드바이오텍,김주희,경기도 시흥시 포도원로 116번길 18(신천동),"153,450","139,500","13,950",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,solidbt@naver.com,,2026-01-23,"NuGen AG Tip, 200ul, Yellow, Racked, Sterile [96 Tips/rack, 10 racks/Pack, 5 Packs/Carton]",100Rack,2,"18,000","36,000","3,600",
2026-01-19,20260119-41000061-t3621tag,2026-01-19,2026-01-19,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",641-87-00253,,오아텍(주),장균석,전라남도 장성군 진원면 원용산로 210,"28,600,000","26,000,000","2,600,000",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,oatech@oatech15.kr,,2026-01-19,"ExTransfection, Transfection System starter pack (pipette, Station, 10ul, 100ul tips 192reaction)",ea,1,"12,600,000","12,600,000","1,260,000",
2026-01-19,20260119-41000061-ree66uwi,2026-02-12,2026-02-12,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",567-88-03231,,디에이치랩 주식회사,한아름,"경기도 안산시 단원구 산단로 325, 제에프-326호(신길동, 리드 스마트스퀘어 지식산업센터)","-2,860,000","-2,600,000","-260,000",수정세금계산서,일반(수정),ASP발급,당초 승인번호 (20260119-41000061-r4s2vrj4)/기재사항 착오.정정,청구,newgwnes@newgenesci.com,tax@dhlabs.co.kr,,2026-01-19,Q5 High-Fidelity DNA Polymerase - 500 units,,-1,"700,000","-700,000","-70,000",
2026-01-19,20260119-41000061-r4s2vrj4,2026-02-12,2026-02-12,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",567-88-03231,,디에이치랩 주식회사,한아름,"경기도 안산시 단원구 산단로 325, 제에프-326호(신길동, 리드 스마트스퀘어 지식산업센터)","2,860,000","2,600,000","260,000",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,tax@dhlabs.co.kr,,2026-01-19,Q5 High-Fidelity DNA Polymerase - 500 units,,1,"700,000","700,000","70,000",
2026-01-13,20260113-41000061-4q1f1n6m,2026-01-14,2026-01-14,595-81-02960,,(주)뉴진사이언스,김기환,"경기도 광명시 소하동 190,광명G타워 B동 921호",149-86-03645,,주식회사 제닉스바이오,박승문,"전북특별자치도 전주시 덕진구 백제대로 567, 110호(금암동, 농업생명과학대학2호관)","3,850,000","3,500,000","350,000",세금계산서,일반,ASP발급,,청구,newgwnes@newgenesci.com,smpark@yeastechbio.com,,2026-01-13,HanLab Guanidine thiocyanate,,1,"1,250,000","1,250,000","125,000",
